pid,A,Y,X,W,Z
4609,0.0,0.3796,-0.3622,-0.0077,0.4025
4610,1.0,-0.1259,-1.3911,1.385,-0.0096
4611,0.0,0.1904,0.6669,-0.7228,0.2641
4612,0.0,3.5878,0.3158,1.5881,0.9724
4613,1.0,2.9365,0.4187,3.3102,1.4133
4614,1.0,4.5123,-0.586,2.3612,1.656
4615,0.0,-3.225,0.0523,-2.7509,-2.5731
4616,1.0,0.1125,-0.6469,-0.4546,0.5301
4617,1.0,0.6341,-0.1557,1.7148,-0.8046
4618,1.0,3.2244,-0.3398,-0.089,0.5989
4619,0.0,-0.4091,-1.2007,2.4376,1.6246
4620,0.0,-2.7021,-2.0602,-1.7297,-1.0133
4621,1.0,2.3664,0.6975,-0.1222,1.0984
4622,1.0,3.9296,-0.6217,3.6509,2.1471
4623,0.0,0.3187,1.1482,-2.0138,-1.1226
4624,0.0,0.7812,-0.3308,0.9298,2.39
4625,1.0,3.0791,0.1837,1.3615,0.4394
4626,1.0,2.7705,0.4746,1.7143,-0.3358
4627,1.0,2.0869,0.2511,1.1672,1.2902
4628,0.0,2.5512,-0.1065,-0.6014,0.3713
4629,1.0,4.1541,1.2316,0.7503,2.4708
4630,0.0,-0.7553,0.175,-1.809,-2.6118
4631,1.0,2.2324,0.9343,1.1334,0.7126
4632,1.0,3.2992,-0.828,-0.4583,-0.3372
4633,1.0,1.0444,-0.1386,1.4491,-1.8854
4634,0.0,-1.6672,-0.8167,-1.0771,-2.9917
4635,1.0,1.5531,0.6907,0.3699,-1.1925
4636,1.0,1.5726,0.4088,2.1653,-1.9122
4637,1.0,-0.1229,-0.97,-1.2012,0.4704
4638,0.0,-2.7749,-1.149,-0.3774,-1.333
4639,0.0,1.8892,1.0785,-1.0746,1.3404
4640,0.0,0.922,0.0065,-0.7796,0.3095
4641,0.0,-1.059,0.6759,0.0136,-2.1647
4642,0.0,-0.553,-1.1179,-0.3287,1.1196
4643,1.0,0.4879,2.148,-1.8934,-1.1388
4644,1.0,2.9746,-0.0992,1.7898,2.8222
4645,0.0,-3.1237,0.311,0.8038,-0.5866
4646,0.0,-1.8532,0.4302,-0.826,-1.3927
4647,0.0,0.3751,0.1744,-0.4519,0.0995
4648,1.0,-2.4974,-0.1777,-1.0895,-3.6192
4649,0.0,-0.4471,-1.41,-0.9797,-0.2676
4650,0.0,-3.4129,-1.3213,-1.6238,-1.246
4651,1.0,0.7197,-0.8074,-0.0574,0.1846
4652,1.0,-0.7367,-0.6887,2.4148,0.7697
4653,1.0,0.35,-1.261,-0.2583,-1.8793
4654,0.0,-0.5166,0.2456,1.0962,0.4592
4655,0.0,-0.4531,-2.5628,3.8588,0.1621
4656,0.0,-2.43,1.0593,-2.1326,-1.5108
4657,0.0,-2.3884,-0.19,-0.724,-2.1798
4658,0.0,0.0062,0.4446,-0.3466,0.0139
4659,1.0,3.6437,-0.6971,2.7661,2.6771
4660,1.0,1.9406,1.731,-0.4067,-1.9314
4661,1.0,-1.0661,-0.7573,-0.1822,2.1534
4662,1.0,-0.3278,-0.4436,-1.6407,1.2636
4663,1.0,1.8323,0.311,1.0465,-1.2654
4664,1.0,1.3754,-0.0033,-0.9057,-2.6035
4665,0.0,-1.096,0.7754,1.5359,-0.5812
4666,0.0,-1.9247,-0.9817,-1.3683,1.0408
4667,0.0,-0.5884,-0.3036,0.634,-0.3424
4668,0.0,-1.1134,-0.6798,-0.0351,-0.307
4669,0.0,-0.3851,-2.2073,-0.4881,-0.5301
4670,1.0,1.1357,-1.9435,0.7682,1.104
4671,1.0,2.5579,0.0775,1.6326,0.2842
4672,0.0,2.8229,2.0114,1.6792,0.4568
4673,0.0,-2.6555,-1.6412,0.6073,-1.2326
4674,1.0,-0.5148,-0.0452,-1.7011,-2.0772
4675,1.0,2.5476,1.3206,1.2394,0.2263
4676,0.0,1.9356,-0.0547,-0.7792,1.5188
4677,1.0,2.3503,2.4036,1.2827,0.0818
4678,0.0,-2.4892,0.201,1.236,-1.5564
4679,1.0,1.3959,0.8565,1.4381,0.2924
4680,1.0,-0.5632,-1.4383,0.7827,-0.7389
4681,0.0,-1.2071,0.0089,-0.6565,-2.0178
4682,0.0,0.1289,-0.3986,-0.098,-2.8403
4683,0.0,-3.3818,-2.0433,-2.8387,-2.8936
4684,0.0,0.7608,1.4379,-1.9511,0.0122
4685,0.0,-0.5315,-0.3976,-0.7634,-0.8637
4686,1.0,0.5248,-0.8246,-0.724,0.116
4687,1.0,-0.6499,0.0437,0.4252,0.2335
4688,1.0,3.5069,1.4454,0.3131,1.2181
4689,1.0,0.4629,0.6066,-0.6321,-2.641
4690,0.0,-3.9089,-0.3172,-3.325,-4.654
4691,1.0,0.0438,-0.4006,-1.2551,-0.3303
4692,0.0,0.3356,-0.9627,-0.6545,-0.9756
4693,1.0,2.3477,-0.1312,-1.8791,0.472
4694,1.0,1.5252,0.0714,0.232,-0.5142
4695,1.0,2.3948,-0.2712,1.6425,2.5444
4696,1.0,-0.6328,-2.041,1.0526,0.5671
4697,1.0,0.5864,0.392,0.8146,0.9463
4698,0.0,-2.2838,1.1856,-0.2347,-1.3669
4699,0.0,0.8451,-1.9458,0.0643,1.4088
4700,0.0,-0.3836,-1.6222,-0.3481,0.4808
4701,0.0,-1.1661,-1.6322,-0.2742,1.2133
4702,1.0,-0.8883,-1.7268,-0.8837,-1.0056
4703,1.0,2.7272,1.2703,1.4734,2.6276
4704,0.0,0.6124,-0.2998,-0.4086,-0.4235
4705,1.0,1.274,0.0515,1.1748,0.1658
4706,0.0,-0.8482,1.0936,-1.1207,-1.0218
4707,0.0,-2.9198,-1.2618,-1.7676,-1.3732
4708,1.0,1.7052,0.7311,1.7011,0.8564
4709,1.0,2.3257,-0.1064,1.7804,1.9819
4710,0.0,-0.9799,-0.3866,2.6809,0.3051
4711,0.0,-3.8845,1.3715,-3.6079,-3.5114
4712,1.0,2.2156,-0.552,-1.8921,0.3441
4713,0.0,-1.1995,-1.0153,-1.2161,0.0339
4714,0.0,-0.7948,-0.7718,0.5359,0.2221
4715,1.0,3.3689,0.4776,0.5157,-0.4647
4716,1.0,-0.1472,1.0448,0.5474,1.5045
4717,1.0,-0.4458,-0.6986,1.1546,0.3261
4718,0.0,0.4114,0.0819,-1.1676,-0.0451
4719,0.0,-2.6804,0.8527,-0.5578,-0.5476
4720,1.0,2.9933,0.0505,2.3896,1.1207
4721,0.0,-4.5145,-2.3251,-0.4349,0.0146
4722,1.0,0.7175,2.0289,-0.6568,-1.3816
4723,0.0,-0.3317,1.5795,-1.3856,-2.4006
4724,0.0,-2.7038,0.9131,-2.7673,-2.0529
4725,1.0,4.5067,-0.9787,0.7972,3.6531
4726,1.0,2.1926,0.9094,-0.2777,0.3589
4727,0.0,-0.8168,-0.4948,0.6883,2.3558
4728,0.0,-1.3449,0.1847,-2.7881,-2.0249
4729,0.0,-1.9865,-1.6522,-1.8245,-0.5893
4730,1.0,4.1145,1.9541,1.7182,0.3099
4731,1.0,1.297,0.4505,1.8823,0.9789
4732,0.0,-1.6646,0.0164,-1.719,-1.0189
4733,0.0,-2.0826,0.5227,-1.298,-2.0913
4734,0.0,-0.5419,0.4284,-0.4815,-3.3073
4735,1.0,0.4948,0.3206,1.3132,-1.1178
4736,0.0,-2.5965,-0.3356,-2.7511,-2.0274
4737,1.0,0.4436,-1.1743,1.7856,0.7603
4738,1.0,3.0639,0.1377,0.3709,2.1039
4739,0.0,-2.3604,1.0698,-2.2765,-1.0061
4740,0.0,-1.9817,-1.4024,-2.509,-3.2585
4741,0.0,-0.3414,0.7868,-0.0821,-0.5458
4742,1.0,3.783,0.4144,3.0959,2.2843
4743,1.0,1.6709,-0.2551,2.1446,0.2978
4744,1.0,3.2033,1.5777,1.4451,0.6001
4745,1.0,2.7264,-0.0881,2.5032,1.2465
4746,1.0,3.5285,0.3059,2.3402,0.9526
4747,0.0,-1.3242,-0.0427,-1.2122,-0.3746
4748,0.0,-3.6928,-1.5914,-2.5211,0.2481
4749,0.0,0.4003,0.758,0.3318,1.7909
4750,1.0,2.1367,-1.6168,2.2841,2.9726
4751,1.0,2.834,1.9045,2.7358,0.1077
4752,0.0,-1.6419,0.3465,-2.2485,-0.0458
4753,0.0,0.9646,1.1156,1.1784,-0.7461
4754,0.0,-0.8267,-0.5304,3.0772,2.48
4755,1.0,1.8337,0.9969,0.2225,0.2693
4756,1.0,1.855,-0.2637,0.7274,0.0809
4757,0.0,-3.8099,1.3507,-4.982,-3.0252
4758,1.0,3.729,0.4378,1.7176,2.1143
4759,1.0,1.0579,-1.9558,-1.937,0.7346
4760,1.0,4.1362,-0.6999,1.5757,2.6301
4761,0.0,0.5231,0.8137,-0.7314,2.0621
4762,1.0,4.3158,0.7532,0.8533,1.3926
4763,1.0,3.3694,-0.3233,1.7455,2.4176
4764,1.0,1.3297,-0.2791,-1.0293,-0.2028
4765,1.0,1.7106,-0.3844,-0.2355,0.5787
4766,0.0,-0.989,-0.1584,-1.8707,-1.5254
4767,1.0,-0.3934,-0.4714,-0.6694,0.0306
4768,1.0,1.1437,-1.9229,1.7886,1.3059
4769,1.0,-0.621,-0.9763,0.4883,1.9536
4770,0.0,0.7592,0.7498,0.0576,-3.9656
4771,0.0,-1.3555,0.6287,0.7029,0.8173
4772,1.0,1.0978,0.999,0.8064,0.0818
4773,1.0,1.5438,0.1823,2.0118,1.3384
4774,0.0,-1.6177,0.3371,-1.2235,-0.1587
4775,0.0,1.3264,1.3305,0.708,0.0904
4776,0.0,-1.5763,0.224,-0.5971,-3.0869
4777,1.0,3.1166,-0.3757,3.2166,1.5527
4778,0.0,-0.8532,0.5667,-0.4859,-1.1786
4779,0.0,1.7355,-0.5472,0.6981,1.3147
4780,0.0,0.3631,2.4711,0.3128,-0.292
4781,0.0,-3.3284,-0.1424,-3.6305,-1.4478
4782,0.0,-1.4267,0.8128,-0.6324,-1.653
4783,0.0,0.7173,0.6517,0.0091,-0.0481
4784,1.0,2.2116,0.1048,-0.9884,-2.6699
4785,1.0,0.773,-0.4995,-0.4347,-0.7447
4786,0.0,1.3345,-0.0101,1.7101,1.3015
4787,0.0,-3.0653,-1.6233,-0.6724,-1.3785
4788,0.0,0.6754,2.1753,-2.2,-2.3229
4789,1.0,2.3394,2.2465,-0.0243,-0.7634
4790,1.0,0.8708,-1.8519,2.2627,0.5189
4791,0.0,-1.3028,-0.4227,-1.3279,0.34
4792,1.0,2.7113,0.7215,0.8149,0.5718
4793,1.0,4.201,1.1846,0.4238,2.0805
4794,1.0,-0.1375,1.7384,-0.4244,-1.825
4795,1.0,3.16,0.4676,0.8889,0.495
4796,1.0,0.6687,-2.4588,1.715,2.5141
4797,0.0,-4.7831,-1.949,-3.1126,-3.0239
4798,0.0,-2.7527,-1.5192,-2.7984,-0.1508
4799,1.0,0.9204,2.1116,1.6884,1.5329
4800,0.0,-0.4234,-0.3502,0.1001,-0.9687
4801,0.0,-3.7071,-1.0283,-1.112,-2.5084
4802,1.0,3.1324,0.8613,2.95,0.1558
4803,0.0,1.3909,0.4587,-0.7708,-0.6072
4804,0.0,-1.9552,1.5873,-4.8801,-4.093
4805,0.0,0.1245,-0.5607,-0.7548,0.1884
4806,0.0,-0.092,-1.3863,0.1848,-1.7412
4807,0.0,1.3638,0.9242,-1.2961,0.1097
4808,1.0,-1.0762,0.3791,-0.1735,-0.1119
4809,1.0,2.9248,-0.9759,3.2476,3.7192
4810,0.0,-1.847,-1.1418,-2.331,-2.3945
4811,0.0,-0.9189,-0.2439,-1.8378,-2.0211
4812,0.0,-0.8401,0.3015,-3.0809,0.0523
4813,0.0,2.6291,1.8824,-0.0723,-0.7883
4814,0.0,2.5508,-0.3447,-0.071,0.7612
4815,0.0,0.4127,0.8947,-0.7048,-1.9391
4816,0.0,1.3784,1.5593,0.075,0.2554
4817,0.0,-0.835,0.0911,-2.8395,-1.9169
4818,0.0,2.9978,0.6193,0.794,1.1159
4819,1.0,1.3269,-1.8419,1.8002,0.0373
4820,0.0,-1.0473,0.3811,0.3869,-1.4421
4821,0.0,-3.9407,-0.3198,-2.1617,-1.1345
4822,1.0,0.9693,1.1612,0.999,-0.0366
4823,0.0,1.0988,-0.8987,1.9181,1.5741
4824,1.0,0.386,1.0825,-1.0546,2.014
4825,0.0,2.6201,0.4375,0.2338,1.0332
4826,0.0,-1.3978,0.7131,-1.1627,-2.0414
4827,1.0,-1.4976,-0.5952,-0.8554,-0.9749
4828,1.0,1.4471,-0.646,1.3328,-2.0506
4829,0.0,0.871,0.5444,-1.8496,-0.3102
4830,0.0,0.1758,-0.7873,1.6573,-0.9556
4831,1.0,2.837,2.4459,1.3431,0.462
4832,1.0,1.7994,-2.3478,-1.6314,1.0998
4833,1.0,2.4606,0.7644,0.6464,1.2002
4834,1.0,0.0833,-2.0439,-0.2844,-0.6726
4835,0.0,0.8872,-2.06,1.3718,0.6898
4836,1.0,0.2591,-1.4482,0.163,-2.4351
4837,0.0,-2.2413,0.0615,-1.0692,0.7538
4838,1.0,0.2701,0.3385,0.3839,0.274
4839,1.0,1.2272,1.4506,0.915,1.3816
4840,1.0,0.2422,1.0663,0.8759,1.7539
4841,0.0,0.7861,0.5029,1.3681,-0.4557
4842,0.0,0.4489,1.0088,-0.6679,0.7726
4843,0.0,-2.9473,-1.0122,-0.6171,-1.6223
4844,1.0,0.8349,0.8842,-1.3206,-0.3738
4845,0.0,-2.4295,0.0308,-4.0589,-1.5047
4846,0.0,-1.8865,-1.0678,-0.9656,-1.1112
4847,1.0,1.7785,-1.5973,3.4985,0.0232
4848,1.0,2.2528,0.3248,2.503,2.7218
4849,1.0,1.2942,0.4353,1.3398,-0.1932
4850,0.0,0.0276,-0.9443,1.8042,0.8198
4851,1.0,3.622,1.1303,1.6224,-1.7597
4852,0.0,-1.9215,1.5402,-2.2042,0.2038
4853,1.0,-0.6453,-0.6312,-0.9331,-0.6691
4854,0.0,-1.7611,0.245,0.9048,0.0701
4855,0.0,-1.0025,-0.8825,0.463,0.7141
4856,1.0,1.5767,-0.0482,-0.7026,-0.2184
4857,1.0,3.8749,1.9261,1.5363,0.4737
4858,1.0,1.7967,-0.7405,-0.0685,2.2512
4859,0.0,1.4134,-0.4106,-0.1104,-0.4856
4860,1.0,1.5555,0.4461,0.2051,-0.3471
4861,1.0,2.4639,0.8431,-0.6777,0.6954
4862,1.0,1.1618,-0.8194,-0.7072,-0.2397
4863,0.0,0.5635,-0.3173,1.4842,-0.2786
4864,1.0,1.4781,0.1867,1.4245,0.5171
4865,1.0,4.4355,-0.1841,2.941,-1.0395
4866,0.0,0.1231,0.0385,-1.4499,-0.2771
4867,0.0,-3.4608,-2.1402,-0.8804,-1.0315
4868,1.0,4.2961,2.2758,0.0181,0.2553
4869,1.0,3.6852,0.1354,2.0669,1.7195
4870,1.0,1.6143,-0.2134,1.7708,0.8978
4871,0.0,1.5346,0.9541,-0.0037,1.222
4872,0.0,-0.0452,0.0981,1.3021,1.0306
4873,1.0,1.6486,0.5193,0.0473,-0.7982
4874,0.0,0.7458,0.3208,-1.4058,-0.3779
4875,0.0,-5.6494,-0.7946,-3.8367,-0.0344
4876,0.0,1.7583,0.6921,0.8469,2.807
4877,1.0,1.3819,-1.5871,0.8659,1.1718
4878,1.0,1.8316,0.4353,2.2955,0.3921
4879,0.0,-2.7674,1.7064,-3.8922,-0.3291
4880,0.0,1.047,0.8133,0.5045,1.2023
4881,0.0,0.8259,-2.1768,1.1349,1.467
4882,0.0,-0.2181,1.6545,-0.0886,-1.9097
4883,1.0,2.8491,-1.5351,1.4092,2.8927
4884,0.0,-4.6537,-0.5505,-1.6755,-1.1286
4885,0.0,-1.5189,-1.22,1.227,-1.1583
4886,0.0,0.5936,1.9848,0.5354,0.9326
4887,1.0,-2.9996,-0.7023,-2.5689,-0.8891
4888,1.0,4.1529,0.9972,0.1279,1.5653
4889,0.0,-1.8316,-1.5313,-0.4193,1.0163
4890,0.0,0.21,1.0967,-1.3542,-0.0775
4891,0.0,1.8811,-0.1642,0.2787,1.3962
4892,1.0,2.2937,0.7958,1.5612,1.9248
4893,1.0,-0.5827,-0.4083,0.5844,-1.439
4894,1.0,1.2792,0.5136,0.6395,0.0019
4895,1.0,3.7115,0.1245,0.5688,1.4349
4896,0.0,0.7558,-0.7799,-1.3797,0.5596
4897,1.0,1.9942,0.2561,3.2802,1.0755
4898,0.0,-1.9003,0.147,0.6744,1.6749
4899,0.0,-2.5912,0.333,-2.1226,-1.5345
4900,1.0,3.0183,-0.2753,2.5632,-0.6546
4901,1.0,2.2952,0.0922,0.2679,2.0993
4902,1.0,3.2813,-0.6922,-0.078,0.7655
4903,0.0,-1.4728,-0.2141,-0.5633,-0.7401
4904,0.0,0.1758,-0.5213,-0.9914,-0.675
4905,1.0,2.9122,0.1307,0.7855,-0.4861
4906,1.0,2.0017,0.2199,1.8481,0.8882
4907,0.0,0.5052,1.2337,-1.0801,-3.3741
4908,0.0,0.0244,0.3973,-0.5356,1.6497
4909,0.0,1.5924,-0.7194,1.2199,1.8604
4910,0.0,-0.3514,-0.0448,0.1075,0.5287
4911,1.0,1.0865,-0.7672,1.8603,0.0542
4912,1.0,0.3263,-0.6034,-1.448,1.0518
4913,0.0,0.6706,-0.3043,-0.8645,0.9523
4914,0.0,-0.9154,-0.9472,-0.262,-0.6325
4915,0.0,-3.0333,0.3909,-2.1007,-1.3955
4916,1.0,3.5743,1.8153,2.1163,2.7412
4917,1.0,1.8486,-0.6771,-0.3106,-1.2656
4918,1.0,2.3745,0.0294,0.6981,-0.5747
4919,1.0,2.2946,0.1117,-0.0645,1.2369
4920,0.0,-1.5492,-0.1826,0.7271,0.1421
4921,0.0,0.5865,1.1185,0.404,-0.1684
4922,0.0,-1.0891,-0.2983,1.0485,-0.8896
4923,1.0,-3.2082,-1.0963,-1.7621,-0.3036
4924,0.0,-1.9858,0.8078,-0.2113,-0.1329
4925,0.0,-0.4422,1.2276,-2.0454,-2.414
4926,1.0,2.257,0.3082,1.343,1.9036
4927,1.0,3.6654,2.304,0.2468,0.3283
4928,0.0,-0.2953,0.8819,-1.8893,-0.7118
4929,0.0,0.0872,-0.319,-2.7025,-1.2757
4930,0.0,0.0324,1.14,0.2636,-0.4417
4931,0.0,1.3511,0.2701,1.0646,1.2124
4932,0.0,0.3596,-0.0761,0.0119,-1.7799
4933,0.0,-0.9869,-0.6464,1.4487,0.1629
4934,1.0,1.8283,0.2191,0.7446,1.267
4935,0.0,-0.0655,-0.1772,1.9323,-0.319
4936,1.0,2.4853,0.7711,-0.1588,0.6474
4937,0.0,-2.1326,-2.2197,-1.8935,-1.9812
4938,0.0,-0.1377,-0.2415,-0.2384,-0.0325
4939,0.0,-1.9646,-2.1219,-0.9439,0.3193
4940,1.0,1.2856,-0.523,0.705,1.9928
4941,0.0,-1.853,-1.041,-1.0642,-0.4405
4942,1.0,1.4452,-0.4044,1.1716,1.5591
4943,1.0,0.2314,-0.7891,-0.1389,0.2975
4944,0.0,1.3951,0.2109,-0.4691,1.0124
4945,0.0,-0.1688,-0.7755,0.7359,-1.1982
4946,1.0,3.4464,0.0614,1.6145,-0.1703
4947,1.0,-0.5276,-0.1327,-1.1116,0.5188
4948,1.0,2.3888,-1.0158,-0.0654,2.4667
4949,0.0,1.3283,1.321,1.6838,0.7913
4950,1.0,1.3657,0.8418,-0.3884,-0.5475
4951,1.0,1.128,1.2392,0.0846,0.3527
4952,1.0,-1.0982,-0.6278,0.2888,1.2108
4953,0.0,-0.3583,0.7329,0.8867,0.8324
4954,1.0,-0.5785,-0.1315,-1.7376,0.3924
4955,1.0,0.6479,-0.8217,1.5658,1.6308
4956,1.0,1.0899,1.4302,-0.7827,-0.5775
4957,1.0,2.3001,0.2158,1.0516,0.4411
4958,1.0,0.995,-0.802,0.6715,1.8388
4959,0.0,0.3841,0.4811,0.8528,-0.9609
4960,1.0,0.097,-1.0704,-0.3991,-0.6853
4961,0.0,-1.4907,-0.5708,-0.4233,0.6535
4962,0.0,1.5804,-0.1439,-0.9393,-0.3756
4963,0.0,-1.3733,0.745,-1.7381,-0.0356
4964,1.0,1.0101,-0.9784,0.3938,3.1649
4965,0.0,-2.9361,-0.1639,-2.9849,-1.0862
4966,0.0,0.1707,-0.4049,0.8384,0.4174
4967,1.0,0.2034,-0.9882,-0.6011,-0.2211
4968,0.0,-2.2186,-0.713,-1.2637,-1.8399
4969,0.0,-3.1452,-1.0949,-1.3266,-0.841
4970,1.0,1.2644,-1.6435,1.9775,2.1587
4971,1.0,-0.2035,0.045,-2.0725,-3.0332
4972,0.0,0.0183,0.1308,1.0162,0.0803
4973,1.0,3.0044,-0.4673,0.1571,1.3874
4974,1.0,-0.3019,0.4522,-2.072,-0.0822
4975,0.0,-2.9671,-1.6577,-1.3561,-1.5586
4976,1.0,4.3981,1.4342,0.4902,1.5483
4977,0.0,-2.5335,-0.454,-0.4812,-0.8399
4978,1.0,0.1506,1.3454,-2.4134,-0.6689
4979,0.0,0.8438,-0.5065,0.48,1.0765
4980,1.0,2.8047,0.8242,0.2434,-0.0943
4981,1.0,5.2598,-0.157,0.5608,3.2782
4982,1.0,1.5085,-0.0159,0.73,0.3038
4983,0.0,0.5534,0.1812,-1.7758,-1.1582
4984,0.0,-2.6028,-1.9807,-0.8681,-0.763
4985,1.0,-0.3221,0.734,-2.2039,-1.6675
4986,1.0,1.1114,-0.3636,2.0693,-0.2999
4987,0.0,0.5494,0.5329,-0.868,0.5849
4988,1.0,2.0505,0.2661,1.0659,2.3404
4989,1.0,1.3334,0.7793,-0.715,-0.6372
4990,0.0,-0.9378,-0.8604,-0.0036,0.4326
4991,0.0,0.2203,1.449,-0.4109,-1.381
4992,0.0,0.2473,-0.4472,0.6173,0.6641
4993,0.0,-0.604,-0.4945,-0.2056,-0.3511
4994,1.0,0.4497,0.7528,0.5536,0.6825
4995,0.0,-0.9592,-0.9812,-0.3605,1.3372
4996,1.0,2.3476,2.5762,-0.9672,0.8361
4997,0.0,-2.7403,1.3263,-0.1666,-0.8207
4998,0.0,0.6697,1.6238,-0.667,0.9093
4999,0.0,-0.1663,-0.3721,1.7136,1.1939
5000,0.0,-1.3405,0.1795,-1.7477,1.9752
5001,0.0,-1.692,-0.7426,-0.467,0.6901
5002,1.0,-0.6289,0.2756,0.0176,0.2817
5003,0.0,1.3322,-0.2112,2.4899,2.2284
5004,1.0,3.4328,2.1905,0.0188,-0.5743
5005,0.0,-2.5041,-0.4937,0.5028,0.0729
5006,0.0,0.7502,0.6577,2.0183,-0.149
5007,1.0,0.8636,0.5137,0.0143,0.4995
5008,1.0,2.9663,0.8485,3.5878,0.8766
5009,1.0,2.6943,-0.1485,0.9268,1.5399
5010,0.0,3.3661,1.3155,1.2995,1.5881
5011,1.0,0.0794,1.19,2.7289,0.2584
5012,0.0,-0.7532,-0.5023,0.5341,1.7892
5013,0.0,0.9445,-0.2476,1.568,0.4415
5014,0.0,-1.7735,-1.2511,0.5651,-1.5428
5015,1.0,1.1156,-1.4113,-0.0954,0.6208
5016,0.0,-2.3598,-2.1907,-0.983,1.6635
5017,1.0,3.0505,1.8187,-0.8586,0.7888
5018,1.0,2.0438,0.7875,-1.1481,0.4019
5019,1.0,1.1519,-1.2343,1.4357,0.8701
5020,1.0,1.9445,-0.2869,1.3586,0.4696
5021,1.0,-0.479,0.1812,-1.3207,-0.1089
5022,0.0,0.4538,0.4723,-1.2254,-1.2069
5023,0.0,-2.246,0.2242,-1.1263,-3.2088
5024,0.0,0.0509,-0.7194,-0.2095,0.3142
5025,0.0,-2.2801,-1.551,-2.9167,-0.5138
5026,0.0,0.8442,0.3565,1.0753,0.2763
5027,0.0,0.871,0.2483,0.2267,1.1312
5028,0.0,0.0407,-2.4149,-1.0205,-1.3687
5029,0.0,-0.421,-2.6648,0.3653,-0.1492
5030,0.0,-0.0387,-2.2855,0.5785,1.7853
5031,1.0,-0.8527,-0.1727,0.358,-0.6516
5032,1.0,2.7093,-0.1413,2.8621,2.3313
5033,0.0,-0.1301,0.8182,-0.2934,-1.2378
5034,1.0,4.6542,0.665,0.6322,2.0765
5035,0.0,-0.4492,-0.4547,3.1032,-1.4371
5036,0.0,0.0807,0.6601,-1.3592,0.0082
5037,0.0,0.6792,1.633,-1.0921,-1.2657
5038,0.0,1.2934,0.0907,-1.252,1.0069
5039,1.0,2.9644,0.059,0.211,2.5089
5040,1.0,-0.2774,-0.0801,-2.5917,-0.6059
5041,0.0,-0.4215,-0.6413,0.0452,0.0317
5042,0.0,-1.1113,-2.1873,-2.2821,-1.2318
5043,1.0,3.0166,0.8288,2.6586,2.1352
5044,1.0,1.47,-0.7773,-0.9614,0.1305
5045,1.0,2.7652,1.541,-0.1318,-0.6033
5046,0.0,1.2629,1.0026,0.1413,0.7536
5047,0.0,-2.4336,-0.0656,-1.1661,-2.2423
5048,0.0,-1.4913,0.0787,-1.2619,-0.9979
5049,1.0,1.7016,-1.4159,0.7042,1.634
5050,1.0,0.0189,-1.2835,0.4236,-0.2802
5051,1.0,0.2911,-0.2836,1.6342,1.3162
5052,1.0,-1.4965,-0.8504,-0.1544,-1.5489
5053,0.0,-1.1173,0.1318,0.8751,0.6745
5054,1.0,1.4345,0.0233,1.0551,0.1787
5055,1.0,3.6001,0.4134,2.2229,3.1636
5056,1.0,0.0553,0.2317,-1.1671,-1.2854
5057,1.0,-2.3895,-0.8511,-0.0877,-1.2596
5058,0.0,-1.6416,-1.2385,-0.7107,-1.9657
5059,0.0,-2.1872,-0.3633,-1.4528,-3.0996
5060,0.0,-0.2521,-0.688,-1.4529,-1.5962
5061,1.0,4.108,0.1867,2.2095,1.4585
5062,1.0,2.1903,1.4402,1.1768,0.7162
5063,0.0,-2.4213,0.2377,-2.1074,0.18
5064,0.0,-0.4582,-0.4387,-2.9729,-1.157
5065,1.0,3.0277,-1.3201,3.3983,1.315
5066,0.0,-2.622,0.1103,-0.7007,-2.7086
5067,1.0,3.1827,-1.9966,0.0234,1.1801
5068,1.0,1.7194,0.022,1.9688,2.2562
5069,1.0,-1.8819,-0.2583,0.0939,-0.3154
5070,0.0,0.4915,1.0928,-0.0019,0.2362
5071,0.0,2.0933,-1.2227,0.0561,-0.1124
5072,0.0,-0.1996,-1.3147,-0.2255,0.5817
5073,1.0,3.1431,0.0855,2.9628,1.9062
5074,1.0,1.4853,-0.7654,0.5786,0.9432
5075,1.0,2.3255,0.6845,-0.2895,0.9055
5076,0.0,0.4235,0.4105,-0.8679,0.3567
5077,0.0,1.5932,2.2969,-0.0943,-0.3213
5078,0.0,-1.2893,-0.1369,-1.031,-1.9048
5079,0.0,-0.8994,-0.0933,-0.3807,-1.3163
5080,0.0,0.6218,-1.2414,-1.1475,-0.0733
5081,0.0,-1.2481,-0.556,-0.4488,-0.8471
5082,0.0,0.558,0.749,-0.4624,-0.5912
5083,0.0,1.3459,-1.8444,2.6272,1.5359
5084,0.0,-2.9684,-0.7195,0.7972,0.0375
5085,0.0,-0.4672,0.0895,-0.252,-1.3305
5086,0.0,-1.6599,-1.064,0.6437,-0.8507
5087,0.0,-2.2821,-0.222,-2.479,-1.9763
5088,1.0,3.2938,1.3168,1.1591,-1.2056
5089,0.0,1.957,0.4564,2.9718,0.868
5090,0.0,-0.8444,-2.3087,1.9866,-0.8179
5091,1.0,0.2176,-1.6391,2.6852,0.9259
5092,0.0,0.2463,-0.1415,1.8457,0.4302
5093,1.0,2.2595,0.036,2.8184,0.5588
5094,0.0,-1.405,1.1515,-0.8032,-2.031
5095,1.0,0.9688,0.3563,1.5784,-0.5885
5096,1.0,3.9817,0.941,0.8029,1.2695
5097,1.0,1.8307,1.0747,0.6043,2.1691
5098,1.0,0.0844,0.0879,0.4707,-0.0976
5099,0.0,-1.0592,0.4716,1.8257,-0.8147
